warning_uid,warning_id,pair_id,rank,semantic_target_type,type,symbol,oracle_blind_rank,oracle_blind_score,ranker_source,reviewer1_label,reviewer1_notes,reviewer2_label,reviewer2_notes,adjudicated_label,adjudication_notes,label_source
031625e1971783a9b7755360b0b28fad945cde67952f594dc29ff5494ec62fbc,F-000941,latest-p018-v6.18-to-v6.19,149,OwnershipRefcountDrift,MacroConstDrift,skb_drop_reason_SKB_DROP_REASON_IPV6_NDISC_NS_OTHERHOST,16480,-27.65,,FALSE_POSITIVE,Warning is generated/binding-only or unsupported for skb_drop_reason_SKB_DROP_REASON_IPV6_NDISC_NS_OTHERHOST with no non-generated C proof and no reachable Rust impact.,FALSE_POSITIVE,Unsupported generated binding target rule matched.,FALSE_POSITIVE,Unsupported generated binding target calibration is present; adjudicated FALSE_POSITIVE per v3 policy.,binddrift_review_m3_stable
02b4817d68483bfbedf7bcef44a67ca4b927b6bda2a7a3fb067ebdbc4b93bd7a,F-000793,latest-p008-v6.8-to-v6.9,150,OwnershipRefcountDrift,MacroConstDrift,skb_drop_reason_SKB_DROP_REASON_TCP_OFOMERGE,16489,-27.65,,FALSE_POSITIVE,Warning is generated/binding-only or unsupported for skb_drop_reason_SKB_DROP_REASON_TCP_OFOMERGE with no non-generated C proof and no reachable Rust impact.,FALSE_POSITIVE,Unsupported generated binding target rule matched.,FALSE_POSITIVE,Unsupported generated binding target calibration is present; adjudicated FALSE_POSITIVE per v3 policy.,binddrift_review_m3_stable
029dcd20e33a4ee25b8b16cb7ef42bb065359ba49371d5955c57b81afbec8bce,F-000939,latest-p018-v6.18-to-v6.19,151,OwnershipRefcountDrift,MacroConstDrift,skb_drop_reason_SKB_DROP_REASON_IPV6_NDISC_FRAG,16492,-27.65,,FALSE_POSITIVE,Warning is generated/binding-only or unsupported for skb_drop_reason_SKB_DROP_REASON_IPV6_NDISC_FRAG with no non-generated C proof and no reachable Rust impact.,FALSE_POSITIVE,Unsupported generated binding target rule matched.,FALSE_POSITIVE,Unsupported generated binding target calibration is present; adjudicated FALSE_POSITIVE per v3 policy.,binddrift_review_m3_stable
01d83a27dc3af66530bc96291290cb8894ff4caad9c926c2e72c8a4248b88a0d,F-000761,latest-p008-v6.8-to-v6.9,152,OwnershipRefcountDrift,MacroConstDrift,skb_drop_reason_SKB_DROP_REASON_INVALID_PROTO,16502,-27.65,,FALSE_POSITIVE,Warning is generated/binding-only or unsupported for skb_drop_reason_SKB_DROP_REASON_INVALID_PROTO with no non-generated C proof and no reachable Rust impact.,FALSE_POSITIVE,Unsupported generated binding target rule matched.,FALSE_POSITIVE,Unsupported generated binding target calibration is present; adjudicated FALSE_POSITIVE per v3 policy.,binddrift_review_m3_stable
009fe3f9fa76fe87dbae8d7d26f18f6d0f043784246fe8ee689116f45a1c20c2,F-000951,latest-p018-v6.18-to-v6.19,153,OwnershipRefcountDrift,MacroConstDrift,skb_drop_reason_SKB_DROP_REASON_MAC_INVALID_SOURCE,16521,-27.65,,FALSE_POSITIVE,Warning is generated/binding-only or unsupported for skb_drop_reason_SKB_DROP_REASON_MAC_INVALID_SOURCE with no non-generated C proof and no reachable Rust impact.,FALSE_POSITIVE,Unsupported generated binding target rule matched.,FALSE_POSITIVE,Unsupported generated binding target calibration is present; adjudicated FALSE_POSITIVE per v3 policy.,binddrift_review_m3_stable
eba2f84ae64cc05962fc073933c292997aa46699bbb94d75db2bfc80fdac15e8,,latest-p008-v6.8-to-v6.9,154,OwnershipRefcountDrift,SignatureDrift,__refcount_add,127,22.85,,,,,,,,manual_review.csv
e97158e7a9129d8154c0177a8fe98cd2a8bcacc31aa08b9968ca0ab95ddfafa6,,latest-p020-v7.0-to-HEAD_9207d47f966b,155,OwnershipRefcountDrift,SignatureDrift,__refcount_add_not_zero,128,22.85,,,,,,,,manual_review.csv
e8aacbb2f48a72a25c95d83e994584d5f37eb632ca77e6cf27f2fc702c221349,,latest-p020-v7.0-to-HEAD_9207d47f966b,156,OwnershipRefcountDrift,SignatureDrift,__refcount_add_not_zero_limited_acquire,130,22.85,,,,,,,,manual_review.csv
dec3f4940883893af403e3677ec4198cfeeb28eed7df7da9dc0fac1900f15986,,latest-p019-v6.19-to-v7.0,157,OwnershipRefcountDrift,SignatureDrift,rust_helper_ktime_get_clocktai,136,22.85,,,,,,,,manual_review.csv
bd6ef38fd010262a26e4b06583ed99300964ca9ca51d3a726574028b295e12c0,,latest-p019-v6.19-to-v7.0,158,OwnershipRefcountDrift,SignatureDrift,rust_helper_REFCOUNT_INIT,147,22.85,,,,,,,,manual_review.csv
b1984f4ffa3cb2252eb40ae87f964bf7be2650307e25adf6e13ed49fd53e97d1,,latest-p020-v7.0-to-HEAD_9207d47f966b,159,OwnershipRefcountDrift,SignatureDrift,__refcount_add_not_zero_acquire,152,22.85,,,,,,,,manual_review.csv
8fdb6116c0f9fdc375e460dd692dd3b581ee5f4cb1f58d92795f53c8f6745c75,,latest-p020-v7.0-to-HEAD_9207d47f966b,160,OwnershipRefcountDrift,SignatureDrift,__refcount_sub_and_test,162,22.85,,,,,,,,manual_review.csv
ccf6ca0711b3a3fb07496b72daf90fe34a85e1a14e33485ddbfd4e0f281baa75,W-000018,latest-p013-v6.13-to-v6.14,161,AllocationFreeDrift,SignatureDrift,security_secid_to_secctx,1,59.75,"binddrift_current,binddrift_oracle_blind,c_signature,no_impact_gate,no_ranking,rust_use",TRUE_SEMANTIC_DRIFT,Real C-side SignatureDrift plus reachable Rust wrapper/API/safety evidence supports plausible stale Rust contract impact for security_secid_to_secctx.,TRUE_SEMANTIC_DRIFT,Calibration marks a semantic candidate without oracle evidence.,TRUE_SEMANTIC_DRIFT,Semantic-candidate calibration is present without wrapper/build oracle; adjudicated TRUE_SEMANTIC_DRIFT per v3 policy.,binddrift_review_m3_stable
c4edd1024dd2d95c013e77ab1f56971125358b9c202731c97e2b15c3855c5e09,W-000004,latest-p019-v6.19-to-v7.0,162,AllocationFreeDrift,SignatureDrift,dma_free_attrs,2,47.8,"binddrift_current,binddrift_oracle_blind,c_signature,no_impact_gate,rust_use",TRUE_SEMANTIC_DRIFT,Real C-side SignatureDrift plus reachable Rust wrapper/API/safety evidence supports plausible stale Rust contract impact for dma_free_attrs.,TRUE_SEMANTIC_DRIFT,Calibration marks a semantic candidate without oracle evidence.,TRUE_SEMANTIC_DRIFT,Semantic-candidate calibration is present without wrapper/build oracle; adjudicated TRUE_SEMANTIC_DRIFT per v3 policy.,binddrift_review_m3_stable
b89f88bdf55082272dea6523f15128d491086ffe51f6e508731844462aa2de79,W-000017,latest-p013-v6.13-to-v6.14,163,AllocationFreeDrift,SignatureDrift,security_release_secctx,3,47.8,"binddrift_current,binddrift_oracle_blind,c_signature,no_impact_gate,no_ranking,random,rust_use",TRUE_SEMANTIC_DRIFT,Real C-side SignatureDrift plus reachable Rust wrapper/API/safety evidence supports plausible stale Rust contract impact for security_release_secctx.,TRUE_SEMANTIC_DRIFT,Calibration marks a semantic candidate without oracle evidence.,TRUE_SEMANTIC_DRIFT,Semantic-candidate calibration is present without wrapper/build oracle; adjudicated TRUE_SEMANTIC_DRIFT per v3 policy.,binddrift_review_m3_stable
dfdc55818054bf16b7c570ac751154f3402cdc817b7c3cebba0736c96df16a6f,W-000017,latest-p018-v6.18-to-v6.19,164,AllocationFreeDrift,MacroConstDrift,VM_MERGEABLE,8,35.4,"binddrift_current,binddrift_oracle_blind,no_graph,no_impact_gate,random,rust_use",TRUE_SEMANTIC_DRIFT,Real C-side MacroConstDrift plus reachable Rust wrapper/API/safety evidence supports plausible stale Rust contract impact for VM_MERGEABLE.,TRUE_SEMANTIC_DRIFT,Calibration marks a semantic candidate without oracle evidence.,TRUE_SEMANTIC_DRIFT,Semantic-candidate calibration is present without wrapper/build oracle; adjudicated TRUE_SEMANTIC_DRIFT per v3 policy.,binddrift_review_m3_stable
c023e480745618d443988fb46be7cf5416b81268c08ea5935e02245a35fbfa8e,W-000009,latest-p018-v6.18-to-v6.19,165,AllocationFreeDrift,MacroConstDrift,VM_HUGEPAGE,13,35.3,"binddrift_current,binddrift_oracle_blind,no_graph,no_impact_gate,rust_use",TRUE_SEMANTIC_DRIFT,Real C-side MacroConstDrift plus reachable Rust wrapper/API/safety evidence supports plausible stale Rust contract impact for VM_HUGEPAGE.,TRUE_SEMANTIC_DRIFT,Calibration marks a semantic candidate without oracle evidence.,TRUE_SEMANTIC_DRIFT,Semantic-candidate calibration is present without wrapper/build oracle; adjudicated TRUE_SEMANTIC_DRIFT per v3 policy.,binddrift_review_m3_stable
b5835c6b08c55413b5c63532d211cd8884333767970663aa8cb6bea52f8d263d,W-000003,latest-p018-v6.18-to-v6.19,166,AllocationFreeDrift,MacroConstDrift,VM_ACCOUNT,14,35.3,"binddrift_current,binddrift_oracle_blind,no_graph,no_impact_gate,random,rust_use",TRUE_SEMANTIC_DRIFT,Real C-side MacroConstDrift plus reachable Rust wrapper/API/safety evidence supports plausible stale Rust contract impact for VM_ACCOUNT.,TRUE_SEMANTIC_DRIFT,Calibration marks a semantic candidate without oracle evidence.,TRUE_SEMANTIC_DRIFT,Semantic-candidate calibration is present without wrapper/build oracle; adjudicated TRUE_SEMANTIC_DRIFT per v3 policy.,binddrift_review_m3_stable
963e9c3f245df7dbddfb6510d5bdce385baa52647a535cc89dea31e01644d642,W-000010,latest-p018-v6.18-to-v6.19,167,AllocationFreeDrift,MacroConstDrift,VM_HUGETLB,19,35.3,"binddrift_current,binddrift_oracle_blind,no_graph,no_impact_gate,rust_use",TRUE_SEMANTIC_DRIFT,Real C-side MacroConstDrift plus reachable Rust wrapper/API/safety evidence supports plausible stale Rust contract impact for VM_HUGETLB.,TRUE_SEMANTIC_DRIFT,Calibration marks a semantic candidate without oracle evidence.,TRUE_SEMANTIC_DRIFT,Semantic-candidate calibration is present without wrapper/build oracle; adjudicated TRUE_SEMANTIC_DRIFT per v3 policy.,binddrift_review_m3_stable
493f70becca5973ab1075fb10497c3955f5b0ae40ae4672ab23c68e6077d61a3,W-000019,latest-p018-v6.18-to-v6.19,168,AllocationFreeDrift,MacroConstDrift,VM_NOHUGEPAGE,23,35.3,"binddrift_current,binddrift_oracle_blind,no_graph,no_impact_gate,random",TRUE_SEMANTIC_DRIFT,Real C-side MacroConstDrift plus reachable Rust wrapper/API/safety evidence supports plausible stale Rust contract impact for VM_NOHUGEPAGE.,TRUE_SEMANTIC_DRIFT,Calibration marks a semantic candidate without oracle evidence.,TRUE_SEMANTIC_DRIFT,Semantic-candidate calibration is present without wrapper/build oracle; adjudicated TRUE_SEMANTIC_DRIFT per v3 policy.,binddrift_review_m3_stable
0fc81c351aa66bd36715941dbe581b13aa8c66f6f104aa360301d27241f5cacf,W-000020,latest-p018-v6.18-to-v6.19,169,AllocationFreeDrift,MacroConstDrift,VM_NORESERVE,30,35.3,"binddrift_current,binddrift_oracle_blind,no_graph,no_impact_gate",TRUE_SEMANTIC_DRIFT,Real C-side MacroConstDrift plus reachable Rust wrapper/API/safety evidence supports plausible stale Rust contract impact for VM_NORESERVE.,TRUE_SEMANTIC_DRIFT,Calibration marks a semantic candidate without oracle evidence.,TRUE_SEMANTIC_DRIFT,Semantic-candidate calibration is present without wrapper/build oracle; adjudicated TRUE_SEMANTIC_DRIFT per v3 policy.,binddrift_review_m3_stable
a7b50f9e01fa519b3ca5429567469093b01a1a6e6aac05980f9c6eb72628692a,W-000019,latest-p012-v6.12-to-v6.13,170,AllocationFreeDrift,SignatureDrift,firmware_request_nowarn,45,11.9,"binddrift_current,binddrift_oracle_blind,binding_diff,c_signature,no_impact_gate,no_ranking,random,rust_use",BENIGN_DRIFT,"C-side drift and Rust exposure exist for firmware_request_nowarn, but wrapper evidence is broad/not exact and semantic impact is not established.",UNCLEAR,Broad-family wrapper evidence plus Rust contract evidence triggers UNCLEAR; direct C evidence is not required to be absent.,BENIGN_DRIFT,"Reviewer 1 BENIGN_DRIFT vs Reviewer 2 UNCLEAR falls in the broad-family wrapper/Rust-exposure calibration class; real context exists, but no direct same-contract wrapper oracle or semantic-drift rule is satisfied, so BENIGN_DRIFT per v3 policy.",binddrift_review_m3_stable
25643bdc317201099f3996929534e461a5e3b66bab025ea361e57a28b7349365,W-000005,latest-p010-v6.10-to-v6.11,171,AllocationFreeDrift,SignatureDrift,firmware_request_nowarn,55,6.9,"binddrift_oracle_blind,binding_diff,no_ranking,rust_use",BENIGN_DRIFT,"C-side drift and Rust exposure exist for firmware_request_nowarn, but wrapper evidence is broad/not exact and semantic impact is not established.",UNCLEAR,Broad-family wrapper evidence plus Rust contract evidence triggers UNCLEAR; direct C evidence is not required to be absent.,BENIGN_DRIFT,"Reviewer 1 BENIGN_DRIFT vs Reviewer 2 UNCLEAR falls in the broad-family wrapper/Rust-exposure calibration class; real context exists, but no direct same-contract wrapper oracle or semantic-drift rule is satisfied, so BENIGN_DRIFT per v3 policy.",binddrift_review_m3_stable
72d45586384391741569440d9bb104ae62ca9b5c5288d38d162f17e513f5c3f7,W-000005,latest-p020-v7.0-to-HEAD_9207d47f966b,172,AllocationFreeDrift,SignatureDrift,gpu_buddy_block_order,75,2.0,"binddrift_oracle_blind,binding_diff,rust_use",BENIGN_DRIFT,"C-side drift and Rust exposure exist for gpu_buddy_block_order, but wrapper evidence is broad/not exact and semantic impact is not established.",UNCLEAR,Broad-family wrapper evidence plus Rust contract evidence triggers UNCLEAR; direct C evidence is not required to be absent.,BENIGN_DRIFT,"Reviewer 1 BENIGN_DRIFT vs Reviewer 2 UNCLEAR falls in the broad-family wrapper/Rust-exposure calibration class; real context exists, but no direct same-contract wrapper oracle or semantic-drift rule is satisfied, so BENIGN_DRIFT per v3 policy.",binddrift_review_m3_stable
aafa9fbe1168d4071fbb6468d2c21c4b7d345cdda43eeb2a2cca99796f875bec,W-000004,latest-p020-v7.0-to-HEAD_9207d47f966b,173,AllocationFreeDrift,SignatureDrift,gpu_buddy_block_offset,78,1.9,"binddrift_oracle_blind,binding_diff,rust_use",BENIGN_DRIFT,"C-side drift and Rust exposure exist for gpu_buddy_block_offset, but wrapper evidence is broad/not exact and semantic impact is not established.",UNCLEAR,Broad-family wrapper evidence plus Rust contract evidence triggers UNCLEAR; direct C evidence is not required to be absent.,BENIGN_DRIFT,"Reviewer 1 BENIGN_DRIFT vs Reviewer 2 UNCLEAR falls in the broad-family wrapper/Rust-exposure calibration class; real context exists, but no direct same-contract wrapper oracle or semantic-drift rule is satisfied, so BENIGN_DRIFT per v3 policy.",binddrift_review_m3_stable
4429b9f68320443b4083f3e7613aac8d9bd743aa50e186cb92751c5237f575ae,W-000007,latest-p020-v7.0-to-HEAD_9207d47f966b,174,AllocationFreeDrift,SignatureDrift,gpu_buddy_free_list,79,1.9,"binddrift_oracle_blind,binding_diff,rust_use",BENIGN_DRIFT,"C-side drift and Rust exposure exist for gpu_buddy_free_list, but wrapper evidence is broad/not exact and semantic impact is not established.",UNCLEAR,Broad-family wrapper evidence plus Rust contract evidence triggers UNCLEAR; direct C evidence is not required to be absent.,BENIGN_DRIFT,"Reviewer 1 BENIGN_DRIFT vs Reviewer 2 UNCLEAR falls in the broad-family wrapper/Rust-exposure calibration class; real context exists, but no direct same-contract wrapper oracle or semantic-drift rule is satisfied, so BENIGN_DRIFT per v3 policy.",binddrift_review_m3_stable
d17b4b785cc4f5c69ab603a4ae7c45cc11eca7e2e37457a72298a48876dfb92c,W-000001,latest-p013-v6.13-to-v6.14,175,AllocationFreeDrift,SignatureDrift,devm_add_action,108,-6.1,"binddrift_current,binding_diff,c_signature,no_ranking,rust_use",BENIGN_DRIFT,"C-side drift and Rust exposure exist for devm_add_action, but wrapper evidence is broad/not exact and semantic impact is not established.",UNCLEAR,Broad-family wrapper evidence plus Rust contract evidence triggers UNCLEAR; direct C evidence is not required to be absent.,BENIGN_DRIFT,"Reviewer 1 BENIGN_DRIFT vs Reviewer 2 UNCLEAR falls in the broad-family wrapper/Rust-exposure calibration class; real context exists, but no direct same-contract wrapper oracle or semantic-drift rule is satisfied, so BENIGN_DRIFT per v3 policy.",binddrift_review_m3_stable
6803125ff872e3227a67019fc0446a5276e1b50887f3faeb4dc615d4a17e9104,W-000027,latest-p012-v6.12-to-v6.13,176,AllocationFreeDrift,SignatureDrift,request_firmware,58,6.35,"binddrift_oracle_blind,binding_diff,c_signature,no_impact_gate,no_ranking,random,rust_use",BENIGN_DRIFT,"C-side drift and Rust exposure exist for request_firmware, but wrapper evidence is broad/not exact and semantic impact is not established.",UNCLEAR,Broad-family wrapper evidence plus Rust contract evidence triggers UNCLEAR; direct C evidence is not required to be absent.,BENIGN_DRIFT,"Reviewer 1 BENIGN_DRIFT vs Reviewer 2 UNCLEAR falls in the broad-family wrapper/Rust-exposure calibration class; real context exists, but no direct same-contract wrapper oracle or semantic-drift rule is satisfied, so BENIGN_DRIFT per v3 policy.",binddrift_review_m3_stable
9f4f97fae7c3c55d8a0d1befe0e7d23df4fdeeb5a5d0977fd9d4c9bed66addcd,W-000007,latest-p010-v6.10-to-v6.11,177,AllocationFreeDrift,SignatureDrift,request_firmware,91,1.35,"binddrift_oracle_blind,binding_diff,no_ranking,rust_use",BENIGN_DRIFT,"C-side drift and Rust exposure exist for request_firmware, but wrapper evidence is broad/not exact and semantic impact is not established.",UNCLEAR,Broad-family wrapper evidence plus Rust contract evidence triggers UNCLEAR; direct C evidence is not required to be absent.,BENIGN_DRIFT,"Reviewer 1 BENIGN_DRIFT vs Reviewer 2 UNCLEAR falls in the broad-family wrapper/Rust-exposure calibration class; real context exists, but no direct same-contract wrapper oracle or semantic-drift rule is satisfied, so BENIGN_DRIFT per v3 policy.",binddrift_review_m3_stable
566f88e8dcb1dfb0c2b643fb382f1bce18fd53578c1be90d11dd0e8400b65eaa,W-000028,latest-p012-v6.12-to-v6.13,178,AllocationFreeDrift,SignatureDrift,request_firmware_direct,605,-8.15,"binding_diff,c_signature,no_impact_gate,no_ranking",BENIGN_DRIFT,"C-side drift is supported for request_firmware_direct, but Rust exposure/contract impact is absent or too weak.",BENIGN_DRIFT,Direct C/behavior evidence and broad-family evidence match benign-drift fallback.,BENIGN_DRIFT,Reviewers agree on BENIGN_DRIFT; packet evidence does not plainly contradict the agreed label.,binddrift_review_m3_stable
