sample_id,extractor_name,version,audit_pair_id,file,line,symbol,extracted_fact,raw_context,control_label,control_category,reviewer1_label,reviewer1_provenance,reviewer2_label,reviewer2_provenance,adjudicated_label,adjudication_provenance,error_category,notes
c_functions-1281,c_functions,v6.1,latest-p001-v6.1-to-v6.2,.binddrift/worktrees/v6.1/include/linux/slab.h,463,kfree_bulk,"{""c_symbol"": ""kfree_bulk"", ""definition_file"": "".binddrift/worktrees/v6.1/include/linux/slab.h"", ""header_file"": "".binddrift/worktrees/v6.1/include/linux/slab.h"", ""line"": 463, ""params"": ""[\""size_t size\"", \""void **p\""]"", ""return_type"": ""static __always_inline void"", ""version_id"": ""v6.1""}","[""size_t size"", ""void **p""]",,,CORRECT,m7-extractor-audit-reviewer1-llm-assisted,CORRECT,m7-extractor-audit-reviewer2-llm-assisted,CORRECT,m7-extractor-audit-adjudicator-llm-assisted,,reviewed strict extractor fact against stored context; no extractor error found
rust_binding_uses-618,rust_binding_uses,v6.5,latest-p005-v6.5-to-v6.6,.binddrift/worktrees/v6.5/rust/kernel/print.rs,132,_printk,"{""binding_symbol"": ""_printk"", ""enclosing_function"": ""call_printk_cont"", ""enclosing_impl"": null, ""enclosing_type"": null, ""enclosing_unsafe_block"": 1, ""line"": 132, ""rust_file"": "".binddrift/worktrees/v6.5/rust/kernel/print.rs"", ""version_id"": ""v6.5""}","{""binding_symbol"": ""_printk"", ""enclosing_function"": ""call_printk_cont"", ""enclosing_impl"": null, ""enclosing_type"": null, ""enclosing_unsafe_block"": 1, ""line"": 132, ""rust_file"": "".binddrift/worktrees/v6.5/rust/kernel/print.rs"", ""version_id"": ""v6.5""}",,,CORRECT,m7-extractor-audit-reviewer1-llm-assisted,CORRECT,m7-extractor-audit-reviewer2-llm-assisted,CORRECT,m7-extractor-audit-adjudicator-llm-assisted,,reviewed strict extractor fact against stored context; no extractor error found
rust_binding_uses-1005,rust_binding_uses,v6.6,latest-p006-v6.6-to-v6.7,.binddrift/worktrees/v6.6/rust/kernel/error.rs,282,IS_ERR,"{""binding_symbol"": ""IS_ERR"", ""enclosing_function"": ""to_result"", ""enclosing_impl"": null, ""enclosing_type"": null, ""enclosing_unsafe_block"": 1, ""line"": 282, ""rust_file"": "".binddrift/worktrees/v6.6/rust/kernel/error.rs"", ""version_id"": ""v6.6""}","{""binding_symbol"": ""IS_ERR"", ""enclosing_function"": ""to_result"", ""enclosing_impl"": null, ""enclosing_type"": null, ""enclosing_unsafe_block"": 1, ""line"": 282, ""rust_file"": "".binddrift/worktrees/v6.6/rust/kernel/error.rs"", ""version_id"": ""v6.6""}",,,CORRECT,m7-extractor-audit-reviewer1-llm-assisted,CORRECT,m7-extractor-audit-reviewer2-llm-assisted,CORRECT,m7-extractor-audit-adjudicator-llm-assisted,,reviewed strict extractor fact against stored context; no extractor error found
rust_binding_uses-414,rust_binding_uses,v6.7,latest-p007-v6.7-to-v6.8,.binddrift/worktrees/v6.7/rust/kernel/task.rs,138,signal_pending,"{""binding_symbol"": ""signal_pending"", ""enclosing_function"": ""Task::signal_pending"", ""enclosing_impl"": ""Task"", ""enclosing_type"": ""Task"", ""enclosing_unsafe_block"": 1, ""line"": 138, ""rust_file"": "".binddrift/worktrees/v6.7/rust/kernel/task.rs"", ""version_id"": ""v6.7""}","{""binding_symbol"": ""signal_pending"", ""enclosing_function"": ""Task::signal_pending"", ""enclosing_impl"": ""Task"", ""enclosing_type"": ""Task"", ""enclosing_unsafe_block"": 1, ""line"": 138, ""rust_file"": "".binddrift/worktrees/v6.7/rust/kernel/task.rs"", ""version_id"": ""v6.7""}",,,CORRECT,m7-extractor-audit-reviewer1-llm-assisted,CORRECT,m7-extractor-audit-reviewer2-llm-assisted,CORRECT,m7-extractor-audit-adjudicator-llm-assisted,,reviewed strict extractor fact against stored context; no extractor error found
rust_binding_uses-189,rust_binding_uses,v6.8,latest-p008-v6.8-to-v6.9,.binddrift/worktrees/v6.8/rust/kernel/sync/condvar.rs,113,prepare_to_wait_exclusive,"{""binding_symbol"": ""prepare_to_wait_exclusive"", ""enclosing_function"": ""CondVar::new"", ""enclosing_impl"": ""CondVar"", ""enclosing_type"": ""CondVar"", ""enclosing_unsafe_block"": 1, ""line"": 113, ""rust_file"": "".binddrift/worktrees/v6.8/rust/kernel/sync/condvar.rs"", ""version_id"": ""v6.8""}","{""binding_symbol"": ""prepare_to_wait_exclusive"", ""enclosing_function"": ""CondVar::new"", ""enclosing_impl"": ""CondVar"", ""enclosing_type"": ""CondVar"", ""enclosing_unsafe_block"": 1, ""line"": 113, ""rust_file"": "".binddrift/worktrees/v6.8/rust/kernel/sync/condvar.rs"", ""version_id"":",,,CORRECT,m7-extractor-audit-reviewer1-llm-assisted,CORRECT,m7-extractor-audit-reviewer2-llm-assisted,CORRECT,m7-extractor-audit-adjudicator-llm-assisted,,reviewed strict extractor fact against stored context; no extractor error found
rust_binding_uses-490,rust_binding_uses,v6.9,latest-p009-v6.9-to-v6.10,.binddrift/worktrees/v6.9/rust/kernel/sync/condvar.rs,137,finish_wait,"{""binding_symbol"": ""finish_wait"", ""enclosing_function"": ""CondVar::new"", ""enclosing_impl"": ""CondVar"", ""enclosing_type"": ""CondVar"", ""enclosing_unsafe_block"": 1, ""line"": 137, ""rust_file"": "".binddrift/worktrees/v6.9/rust/kernel/sync/condvar.rs"", ""version_id"": ""v6.9""}","{""binding_symbol"": ""finish_wait"", ""enclosing_function"": ""CondVar::new"", ""enclosing_impl"": ""CondVar"", ""enclosing_type"": ""CondVar"", ""enclosing_unsafe_block"": 1, ""line"": 137, ""rust_file"": "".binddrift/worktrees/v6.9/rust/kernel/sync/condvar.rs"", ""version_id"": ""v6.9""}",,,CORRECT,m7-extractor-audit-reviewer1-llm-assisted,CORRECT,m7-extractor-audit-reviewer2-llm-assisted,CORRECT,m7-extractor-audit-adjudicator-llm-assisted,,reviewed strict extractor fact against stored context; no extractor error found
rust_binding_uses-237,rust_binding_uses,v6.10,latest-p010-v6.10-to-v6.11,.binddrift/worktrees/v6.10/rust/kernel/sync/condvar.rs,188,__wake_up,"{""binding_symbol"": ""__wake_up"", ""enclosing_function"": ""notify"", ""enclosing_impl"": ""CondVar"", ""enclosing_type"": ""CondVar"", ""enclosing_unsafe_block"": 1, ""line"": 188, ""rust_file"": "".binddrift/worktrees/v6.10/rust/kernel/sync/condvar.rs"", ""version_id"": ""v6.10""}","{""binding_symbol"": ""__wake_up"", ""enclosing_function"": ""notify"", ""enclosing_impl"": ""CondVar"", ""enclosing_type"": ""CondVar"", ""enclosing_unsafe_block"": 1, ""line"": 188, ""rust_file"": "".binddrift/worktrees/v6.10/rust/kernel/sync/condvar.rs"", ""version_id"": ""v6.10""}",,,CORRECT,m7-extractor-audit-reviewer1-llm-assisted,CORRECT,m7-extractor-audit-reviewer2-llm-assisted,CORRECT,m7-extractor-audit-adjudicator-llm-assisted,,reviewed strict extractor fact against stored context; no extractor error found
rust_binding_uses-268,rust_binding_uses,v6.11,latest-p011-v6.11-to-v6.12,.binddrift/worktrees/v6.11/rust/kernel/sync/arc.rs,343,REFCOUNT_INIT,"{""binding_symbol"": ""REFCOUNT_INIT"", ""enclosing_function"": ""Arc<T>::into_unique_or_drop"", ""enclosing_impl"": ""Arc<T>"", ""enclosing_type"": ""Arc<T>"", ""enclosing_unsafe_block"": 1, ""line"": 343, ""rust_file"": "".binddrift/worktrees/v6.11/rust/kernel/sync/arc.rs"", ""version_id"": ""v6.11""}","{""binding_symbol"": ""REFCOUNT_INIT"", ""enclosing_function"": ""Arc<T>::into_unique_or_drop"", ""enclosing_impl"": ""Arc<T>"", ""enclosing_type"": ""Arc<T>"", ""enclosing_unsafe_block"": 1, ""line"": 343, ""rust_file"": "".binddrift/worktrees/v6.11/rust/kernel/sync/arc.rs"", ""version_id"": """,,,CORRECT,m7-extractor-audit-reviewer1-llm-assisted,CORRECT,m7-extractor-audit-reviewer2-llm-assisted,CORRECT,m7-extractor-audit-adjudicator-llm-assisted,,reviewed strict extractor fact against stored context; no extractor error found
rust_binding_uses-173,rust_binding_uses,v6.12,latest-p012-v6.12-to-v6.13,.binddrift/worktrees/v6.12/rust/kernel/block/mq/request.rs,93,request,"{""binding_symbol"": ""request"", ""enclosing_function"": ""try_set_end"", ""enclosing_impl"": ""Request<T>"", ""enclosing_type"": ""Request<T>"", ""enclosing_unsafe_block"": 0, ""line"": 93, ""rust_file"": "".binddrift/worktrees/v6.12/rust/kernel/block/mq/request.rs"", ""version_id"": ""v6.12""}","{""binding_symbol"": ""request"", ""enclosing_function"": ""try_set_end"", ""enclosing_impl"": ""Request<T>"", ""enclosing_type"": ""Request<T>"", ""enclosing_unsafe_block"": 0, ""line"": 93, ""rust_file"": "".binddrift/worktrees/v6.12/rust/kernel/block/mq/request.rs"", ""version_id"": ""v6.12""}",NEGATIVE_CONTROL,BINDING_USE_OUTSIDE_UNSAFE_BLOCK,CORRECT,m7-extractor-audit-reviewer1-llm-assisted,CORRECT,m7-extractor-audit-reviewer2-llm-assisted,CORRECT,m7-extractor-audit-adjudicator-llm-assisted,,"negative-control:BINDING_USE_OUTSIDE_UNSAFE_BLOCK; adjudicated extractor fact is correct, but this row documents a boundary where the parser should not be treated as completeness evidence"
rust_binding_uses-162,rust_binding_uses,v6.13,latest-p013-v6.13-to-v6.14,.binddrift/worktrees/v6.13/rust/kernel/block/mq/gen_disk.rs,107,__blk_mq_alloc_disk,"{""binding_symbol"": ""__blk_mq_alloc_disk"", ""enclosing_function"": ""GenDiskBuilder::capacity_sectors"", ""enclosing_impl"": ""GenDiskBuilder"", ""enclosing_type"": ""GenDiskBuilder"", ""enclosing_unsafe_block"": 1, ""line"": 107, ""rust_file"": "".binddrift/worktrees/v6.13/rust/kernel/block/mq/gen_disk.rs"", ""version_id"": ""v6.13""}","{""binding_symbol"": ""__blk_mq_alloc_disk"", ""enclosing_function"": ""GenDiskBuilder::capacity_sectors"", ""enclosing_impl"": ""GenDiskBuilder"", ""enclosing_type"": ""GenDiskBuilder"", ""enclosing_unsafe_block"": 1, ""line"": 107, ""rust_file"": "".binddrift/worktrees/v6.13/rust/kernel/bl",,,CORRECT,m7-extractor-audit-reviewer1-llm-assisted,CORRECT,m7-extractor-audit-reviewer2-llm-assisted,CORRECT,m7-extractor-audit-adjudicator-llm-assisted,,reviewed strict extractor fact against stored context; no extractor error found
rust_binding_uses-186,rust_binding_uses,v6.14,latest-p014-v6.14-to-v6.15,.binddrift/worktrees/v6.14/rust/kernel/net/phy.rs,506,phy_driver,"{""binding_symbol"": ""phy_driver"", ""enclosing_function"": null, ""enclosing_impl"": null, ""enclosing_type"": null, ""enclosing_unsafe_block"": 0, ""line"": 506, ""rust_file"": "".binddrift/worktrees/v6.14/rust/kernel/net/phy.rs"", ""version_id"": ""v6.14""}","{""binding_symbol"": ""phy_driver"", ""enclosing_function"": null, ""enclosing_impl"": null, ""enclosing_type"": null, ""enclosing_unsafe_block"": 0, ""line"": 506, ""rust_file"": "".binddrift/worktrees/v6.14/rust/kernel/net/phy.rs"", ""version_id"": ""v6.14""}",NEGATIVE_CONTROL,BINDING_USE_OUTSIDE_UNSAFE_BLOCK,CORRECT,m7-extractor-audit-reviewer1-llm-assisted,CORRECT,m7-extractor-audit-reviewer2-llm-assisted,CORRECT,m7-extractor-audit-adjudicator-llm-assisted,,"negative-control:BINDING_USE_OUTSIDE_UNSAFE_BLOCK; adjudicated extractor fact is correct, but this row documents a boundary where the parser should not be treated as completeness evidence"
rust_binding_uses-107,rust_binding_uses,v6.15,latest-p015-v6.15-to-v6.16,.binddrift/worktrees/v6.15/rust/kernel/block/mq/gen_disk.rs,154,set_capacity,"{""binding_symbol"": ""set_capacity"", ""enclosing_function"": ""GenDiskBuilder::capacity_sectors"", ""enclosing_impl"": ""GenDiskBuilder"", ""enclosing_type"": ""GenDiskBuilder"", ""enclosing_unsafe_block"": 1, ""line"": 154, ""rust_file"": "".binddrift/worktrees/v6.15/rust/kernel/block/mq/gen_disk.rs"", ""version_id"": ""v6.15""}","{""binding_symbol"": ""set_capacity"", ""enclosing_function"": ""GenDiskBuilder::capacity_sectors"", ""enclosing_impl"": ""GenDiskBuilder"", ""enclosing_type"": ""GenDiskBuilder"", ""enclosing_unsafe_block"": 1, ""line"": 154, ""rust_file"": "".binddrift/worktrees/v6.15/rust/kernel/block/mq/",,,CORRECT,m7-extractor-audit-reviewer1-llm-assisted,CORRECT,m7-extractor-audit-reviewer2-llm-assisted,CORRECT,m7-extractor-audit-adjudicator-llm-assisted,,reviewed strict extractor fact against stored context; no extractor error found
rust_binding_uses-027,rust_binding_uses,v6.16,latest-p016-v6.16-to-v6.17,.binddrift/worktrees/v6.16/rust/kernel/drm/gem/mod.rs,73,drm_gem_object_put,"{""binding_symbol"": ""drm_gem_object_put"", ""enclosing_function"": ""dec_ref"", ""enclosing_impl"": null, ""enclosing_type"": null, ""enclosing_unsafe_block"": 1, ""line"": 73, ""rust_file"": "".binddrift/worktrees/v6.16/rust/kernel/drm/gem/mod.rs"", ""version_id"": ""v6.16""}","{""binding_symbol"": ""drm_gem_object_put"", ""enclosing_function"": ""dec_ref"", ""enclosing_impl"": null, ""enclosing_type"": null, ""enclosing_unsafe_block"": 1, ""line"": 73, ""rust_file"": "".binddrift/worktrees/v6.16/rust/kernel/drm/gem/mod.rs"", ""version_id"": ""v6.16""}",,,CORRECT,m7-extractor-audit-reviewer1-llm-assisted,CORRECT,m7-extractor-audit-reviewer2-llm-assisted,CORRECT,m7-extractor-audit-adjudicator-llm-assisted,,reviewed strict extractor fact against stored context; no extractor error found
rust_binding_uses-079,rust_binding_uses,v6.17,latest-p017-v6.17-to-v6.18,.binddrift/worktrees/v6.17/rust/kernel/print.rs,130,_printk,"{""binding_symbol"": ""_printk"", ""enclosing_function"": ""call_printk_cont"", ""enclosing_impl"": null, ""enclosing_type"": null, ""enclosing_unsafe_block"": 1, ""line"": 130, ""rust_file"": "".binddrift/worktrees/v6.17/rust/kernel/print.rs"", ""version_id"": ""v6.17""}","{""binding_symbol"": ""_printk"", ""enclosing_function"": ""call_printk_cont"", ""enclosing_impl"": null, ""enclosing_type"": null, ""enclosing_unsafe_block"": 1, ""line"": 130, ""rust_file"": "".binddrift/worktrees/v6.17/rust/kernel/print.rs"", ""version_id"": ""v6.17""}",,,CORRECT,m7-extractor-audit-reviewer1-llm-assisted,CORRECT,m7-extractor-audit-reviewer2-llm-assisted,CORRECT,m7-extractor-audit-adjudicator-llm-assisted,,reviewed strict extractor fact against stored context; no extractor error found
rust_binding_uses-040,rust_binding_uses,v6.18,latest-p018-v6.18-to-v6.19,.binddrift/worktrees/v6.18/rust/kernel/irq/flags.rs,37,IRQF_TRIGGER_FALLING,"{""binding_symbol"": ""IRQF_TRIGGER_FALLING"", ""enclosing_function"": null, ""enclosing_impl"": ""Flags"", ""enclosing_type"": ""Flags"", ""enclosing_unsafe_block"": 0, ""line"": 37, ""rust_file"": "".binddrift/worktrees/v6.18/rust/kernel/irq/flags.rs"", ""version_id"": ""v6.18""}","{""binding_symbol"": ""IRQF_TRIGGER_FALLING"", ""enclosing_function"": null, ""enclosing_impl"": ""Flags"", ""enclosing_type"": ""Flags"", ""enclosing_unsafe_block"": 0, ""line"": 37, ""rust_file"": "".binddrift/worktrees/v6.18/rust/kernel/irq/flags.rs"", ""version_id"": ""v6.18""}",NEGATIVE_CONTROL,BINDING_USE_OUTSIDE_UNSAFE_BLOCK,CORRECT,m7-extractor-audit-reviewer1-llm-assisted,CORRECT,m7-extractor-audit-reviewer2-llm-assisted,CORRECT,m7-extractor-audit-adjudicator-llm-assisted,,"negative-control:BINDING_USE_OUTSIDE_UNSAFE_BLOCK; adjudicated extractor fact is correct, but this row documents a boundary where the parser should not be treated as completeness evidence"
rust_binding_uses-028,rust_binding_uses,v6.19,latest-p019-v6.19-to-v7.0,.binddrift/worktrees/v6.19/rust/kernel/scatterlist.rs,151,sg_table,"{""binding_symbol"": ""sg_table"", ""enclosing_function"": ""as_raw"", ""enclosing_impl"": ""SGTable"", ""enclosing_type"": ""SGTable"", ""enclosing_unsafe_block"": 0, ""line"": 151, ""rust_file"": "".binddrift/worktrees/v6.19/rust/kernel/scatterlist.rs"", ""version_id"": ""v6.19""}","{""binding_symbol"": ""sg_table"", ""enclosing_function"": ""as_raw"", ""enclosing_impl"": ""SGTable"", ""enclosing_type"": ""SGTable"", ""enclosing_unsafe_block"": 0, ""line"": 151, ""rust_file"": "".binddrift/worktrees/v6.19/rust/kernel/scatterlist.rs"", ""version_id"": ""v6.19""}",NEGATIVE_CONTROL,BINDING_USE_OUTSIDE_UNSAFE_BLOCK,CORRECT,m7-extractor-audit-reviewer1-llm-assisted,CORRECT,m7-extractor-audit-reviewer2-llm-assisted,CORRECT,m7-extractor-audit-adjudicator-llm-assisted,,"negative-control:BINDING_USE_OUTSIDE_UNSAFE_BLOCK; adjudicated extractor fact is correct, but this row documents a boundary where the parser should not be treated as completeness evidence"
rust_binding_uses-023,rust_binding_uses,v7.0,latest-p020-v7.0-to-HEAD_9207d47f966b,.binddrift/worktrees/v7.0/rust/kernel/pci.rs,513,pci_dev,"{""binding_symbol"": ""pci_dev"", ""enclosing_function"": ""try_from"", ""enclosing_impl"": ""&Device<Ctx>"", ""enclosing_type"": ""&Device<Ctx>"", ""enclosing_unsafe_block"": 1, ""line"": 513, ""rust_file"": "".binddrift/worktrees/v7.0/rust/kernel/pci.rs"", ""version_id"": ""v7.0""}","{""binding_symbol"": ""pci_dev"", ""enclosing_function"": ""try_from"", ""enclosing_impl"": ""&Device<Ctx>"", ""enclosing_type"": ""&Device<Ctx>"", ""enclosing_unsafe_block"": 1, ""line"": 513, ""rust_file"": "".binddrift/worktrees/v7.0/rust/kernel/pci.rs"", ""version_id"": ""v7.0""}",,,CORRECT,m7-extractor-audit-reviewer1-llm-assisted,CORRECT,m7-extractor-audit-reviewer2-llm-assisted,CORRECT,m7-extractor-audit-adjudicator-llm-assisted,,reviewed strict extractor fact against stored context; no extractor error found
rust_binding_uses-4779,rust_binding_uses,v6.1,latest-p001-v6.1-to-v6.2,.binddrift/worktrees/v6.1/rust/kernel/allocator.rs,47,krealloc,"{""binding_symbol"": ""krealloc"", ""enclosing_function"": ""__rust_realloc"", ""enclosing_impl"": null, ""enclosing_type"": null, ""enclosing_unsafe_block"": 1, ""line"": 47, ""rust_file"": "".binddrift/worktrees/v6.1/rust/kernel/allocator.rs"", ""version_id"": ""v6.1""}","{""binding_symbol"": ""krealloc"", ""enclosing_function"": ""__rust_realloc"", ""enclosing_impl"": null, ""enclosing_type"": null, ""enclosing_unsafe_block"": 1, ""line"": 47, ""rust_file"": "".binddrift/worktrees/v6.1/rust/kernel/allocator.rs"", ""version_id"": ""v6.1""}",,,CORRECT,m7-extractor-audit-reviewer1-llm-assisted,CORRECT,m7-extractor-audit-reviewer2-llm-assisted,CORRECT,m7-extractor-audit-adjudicator-llm-assisted,,reviewed strict extractor fact against stored context; no extractor error found
rust_binding_uses-1511,rust_binding_uses,v6.2,latest-p002-v6.2-to-v6.3,.binddrift/worktrees/v6.2/rust/kernel/str.rs,100,strlen,"{""binding_symbol"": ""strlen"", ""enclosing_function"": ""is_empty"", ""enclosing_impl"": ""CStr"", ""enclosing_type"": ""CStr"", ""enclosing_unsafe_block"": 1, ""line"": 100, ""rust_file"": "".binddrift/worktrees/v6.2/rust/kernel/str.rs"", ""version_id"": ""v6.2""}","{""binding_symbol"": ""strlen"", ""enclosing_function"": ""is_empty"", ""enclosing_impl"": ""CStr"", ""enclosing_type"": ""CStr"", ""enclosing_unsafe_block"": 1, ""line"": 100, ""rust_file"": "".binddrift/worktrees/v6.2/rust/kernel/str.rs"", ""version_id"": ""v6.2""}",,,CORRECT,m7-extractor-audit-reviewer1-llm-assisted,CORRECT,m7-extractor-audit-reviewer2-llm-assisted,CORRECT,m7-extractor-audit-adjudicator-llm-assisted,,reviewed strict extractor fact against stored context; no extractor error found
rust_binding_uses-3199,rust_binding_uses,v6.3,latest-p003-v6.3-to-v6.4,.binddrift/worktrees/v6.3/rust/kernel/allocator.rs,41,kfree,"{""binding_symbol"": ""kfree"", ""enclosing_function"": ""__rust_dealloc"", ""enclosing_impl"": null, ""enclosing_type"": null, ""enclosing_unsafe_block"": 1, ""line"": 41, ""rust_file"": "".binddrift/worktrees/v6.3/rust/kernel/allocator.rs"", ""version_id"": ""v6.3""}","{""binding_symbol"": ""kfree"", ""enclosing_function"": ""__rust_dealloc"", ""enclosing_impl"": null, ""enclosing_type"": null, ""enclosing_unsafe_block"": 1, ""line"": 41, ""rust_file"": "".binddrift/worktrees/v6.3/rust/kernel/allocator.rs"", ""version_id"": ""v6.3""}",,,CORRECT,m7-extractor-audit-reviewer1-llm-assisted,CORRECT,m7-extractor-audit-reviewer2-llm-assisted,CORRECT,m7-extractor-audit-adjudicator-llm-assisted,,reviewed strict extractor fact against stored context; no extractor error found
rust_binding_uses-1026,rust_binding_uses,v6.4,latest-p004-v6.4-to-v6.5,.binddrift/worktrees/v6.4/rust/kernel/sync/lock/spinlock.rs,109,spin_lock,"{""binding_symbol"": ""spin_lock"", ""enclosing_function"": ""lock"", ""enclosing_impl"": null, ""enclosing_type"": ""SpinLockBackend"", ""enclosing_unsafe_block"": 1, ""line"": 109, ""rust_file"": "".binddrift/worktrees/v6.4/rust/kernel/sync/lock/spinlock.rs"", ""version_id"": ""v6.4""}","{""binding_symbol"": ""spin_lock"", ""enclosing_function"": ""lock"", ""enclosing_impl"": null, ""enclosing_type"": ""SpinLockBackend"", ""enclosing_unsafe_block"": 1, ""line"": 109, ""rust_file"": "".binddrift/worktrees/v6.4/rust/kernel/sync/lock/spinlock.rs"", ""version_id"": ""v6.4""}",,,CORRECT,m7-extractor-audit-reviewer1-llm-assisted,CORRECT,m7-extractor-audit-reviewer2-llm-assisted,CORRECT,m7-extractor-audit-adjudicator-llm-assisted,,reviewed strict extractor fact against stored context; no extractor error found
rust_binding_uses-687,rust_binding_uses,v6.5,latest-p005-v6.5-to-v6.6,.binddrift/worktrees/v6.5/rust/kernel/task.rs,159,put_task_struct,"{""binding_symbol"": ""put_task_struct"", ""enclosing_function"": ""dec_ref"", ""enclosing_impl"": null, ""enclosing_type"": null, ""enclosing_unsafe_block"": 1, ""line"": 159, ""rust_file"": "".binddrift/worktrees/v6.5/rust/kernel/task.rs"", ""version_id"": ""v6.5""}","{""binding_symbol"": ""put_task_struct"", ""enclosing_function"": ""dec_ref"", ""enclosing_impl"": null, ""enclosing_type"": null, ""enclosing_unsafe_block"": 1, ""line"": 159, ""rust_file"": "".binddrift/worktrees/v6.5/rust/kernel/task.rs"", ""version_id"": ""v6.5""}",,,CORRECT,m7-extractor-audit-reviewer1-llm-assisted,CORRECT,m7-extractor-audit-reviewer2-llm-assisted,CORRECT,m7-extractor-audit-adjudicator-llm-assisted,,reviewed strict extractor fact against stored context; no extractor error found
