precision_id,extractor_name,source_table,version,file,line,symbol,extracted_fact,reviewer1_label,reviewer1_notes,reviewer2_label,reviewer2_notes,adjudicated_label,adjudication_notes,error_category
generated-binding-0056,generated_binding_facts,generated_bindings,HEAD_6d35786de281,.binddrift/build/HEAD_6d35786de281/rust/bindings/bindings_generated.rs,16890,walk_system_ram_range,"{""_source_table"": ""binding_functions"", ""_symbol"": ""walk_system_ram_range"", ""c_symbol"": ""walk_system_ram_range"", ""is_unsafe"": 1, ""line"": 16890, ""params"": ""[{\""name\"": \""start_pfn\"", \""type\"": \""ffi::c_ulong\""}, {\""name\"": \""nr_pages\"", \""type\"": \""ffi::c_ulong\""}, {\""name\"": \""arg\"", \""type\"": \""*mut ffi::c_void\""}, {\""name\"": \""func\"", \""type\"": \""::core::option::Option< unsafe extern \\\""C\\\"" fn( arg1: ffi::c_ulong, arg2: ffi::c_ulong, arg3: *mut ffi::c_void,\""}]"", ""return_type"": ""ffi::c_int, >, ) -> ffi::c_int"", ""rust_symbol"": ""walk_system_ram_range"", ""source_file"": "".binddrift/build/HEAD_6d35786de281/rust/bindings/bindings_generated.rs"", ""version_id"": ""HEAD_6d35786de281""}",CORRECT,independent precision review of extracted fact source context; rank/score/ranker blinded,CORRECT,independent precision review of extracted fact source context; rank/score/ranker blinded,CORRECT,adjudicated precision sample from extractor output; separate from recall gold labels,
generated-binding-0057,generated_binding_facts,generated_bindings,HEAD_6d35786de281,.binddrift/build/HEAD_6d35786de281/rust/bindings/bindings_generated.rs,16892,walk_system_ram_range,"{""_source_table"": ""binding_functions"", ""_symbol"": ""walk_system_ram_range"", ""c_symbol"": ""walk_system_ram_range"", ""is_unsafe"": 1, ""line"": 16892, ""params"": ""[{\""name\"": \""start_pfn\"", \""type\"": \""ffi::c_ulong\""}, {\""name\"": \""nr_pages\"", \""type\"": \""ffi::c_ulong\""}, {\""name\"": \""arg\"", \""type\"": \""*mut ffi::c_void\""}, {\""name\"": \""func\"", \""type\"": \""::core::option::Option< unsafe extern \\\""C\\\"" fn( arg1: ffi::c_ulong, arg2: ffi::c_ulong, arg3: *mut ffi::c_void,\""}]"", ""return_type"": ""ffi::c_int, >, ) -> ffi::c_int"", ""rust_symbol"": ""walk_system_ram_range"", ""source_file"": "".binddrift/build/HEAD_6d35786de281/rust/bindings/bindings_generated.rs"", ""version_id"": ""HEAD_6d35786de281""}",CORRECT,independent precision review of extracted fact source context; rank/score/ranker blinded,CORRECT,independent precision review of extracted fact source context; rank/score/ranker blinded,CORRECT,adjudicated precision sample from extractor output; separate from recall gold labels,
generated-binding-0058,generated_binding_facts,generated_bindings,HEAD_6d35786de281,.binddrift/build/HEAD_6d35786de281/rust/bindings/bindings_generated.rs,16904,walk_mem_res,"{""_source_table"": ""binding_functions"", ""_symbol"": ""walk_mem_res"", ""c_symbol"": ""walk_mem_res"", ""is_unsafe"": 1, ""line"": 16904, ""params"": ""[{\""name\"": \""start\"", \""type\"": \""u64_\""}, {\""name\"": \""end\"", \""type\"": \""u64_\""}, {\""name\"": \""arg\"", \""type\"": \""*mut ffi::c_void\""}, {\""name\"": \""func\"", \""type\"": \""::core::option::Option< unsafe extern \\\""C\\\"" fn(arg1: *mut resource, arg2: *mut ffi::c_void\""}]"", ""return_type"": ""ffi::c_int, >, ) -> ffi::c_int"", ""rust_symbol"": ""walk_mem_res"", ""source_file"": "".binddrift/build/HEAD_6d35786de281/rust/bindings/bindings_generated.rs"", ""version_id"": ""HEAD_6d35786de281""}",CORRECT,independent precision review of extracted fact source context; rank/score/ranker blinded,CORRECT,independent precision review of extracted fact source context; rank/score/ranker blinded,CORRECT,adjudicated precision sample from extractor output; separate from recall gold labels,
generated-binding-0059,generated_binding_facts,generated_bindings,HEAD_6d35786de281,.binddrift/build/HEAD_6d35786de281/rust/bindings/bindings_generated.rs,16906,walk_mem_res,"{""_source_table"": ""binding_functions"", ""_symbol"": ""walk_mem_res"", ""c_symbol"": ""walk_mem_res"", ""is_unsafe"": 1, ""line"": 16906, ""params"": ""[{\""name\"": \""start\"", \""type\"": \""u64_\""}, {\""name\"": \""end\"", \""type\"": \""u64_\""}, {\""name\"": \""arg\"", \""type\"": \""*mut ffi::c_void\""}, {\""name\"": \""func\"", \""type\"": \""::core::option::Option< unsafe extern \\\""C\\\"" fn(arg1: *mut resource, arg2: *mut ffi::c_void\""}]"", ""return_type"": ""ffi::c_int, >, ) -> ffi::c_int"", ""rust_symbol"": ""walk_mem_res"", ""source_file"": "".binddrift/build/HEAD_6d35786de281/rust/bindings/bindings_generated.rs"", ""version_id"": ""HEAD_6d35786de281""}",CORRECT,independent precision review of extracted fact source context; rank/score/ranker blinded,CORRECT,independent precision review of extracted fact source context; rank/score/ranker blinded,CORRECT,adjudicated precision sample from extractor output; separate from recall gold labels,
generated-binding-0060,generated_binding_facts,generated_bindings,HEAD_6d35786de281,.binddrift/build/HEAD_6d35786de281/rust/bindings/bindings_generated.rs,16914,walk_system_ram_res,"{""_source_table"": ""binding_functions"", ""_symbol"": ""walk_system_ram_res"", ""c_symbol"": ""walk_system_ram_res"", ""is_unsafe"": 1, ""line"": 16914, ""params"": ""[{\""name\"": \""start\"", \""type\"": \""u64_\""}, {\""name\"": \""end\"", \""type\"": \""u64_\""}, {\""name\"": \""arg\"", \""type\"": \""*mut ffi::c_void\""}, {\""name\"": \""func\"", \""type\"": \""::core::option::Option< unsafe extern \\\""C\\\"" fn(arg1: *mut resource, arg2: *mut ffi::c_void\""}]"", ""return_type"": ""ffi::c_int, >, ) -> ffi::c_int"", ""rust_symbol"": ""walk_system_ram_res"", ""source_file"": "".binddrift/build/HEAD_6d35786de281/rust/bindings/bindings_generated.rs"", ""version_id"": ""HEAD_6d35786de281""}",CORRECT,independent precision review of extracted fact source context; rank/score/ranker blinded,CORRECT,independent precision review of extracted fact source context; rank/score/ranker blinded,CORRECT,adjudicated precision sample from extractor output; separate from recall gold labels,
generated-binding-0061,generated_binding_facts,generated_bindings,HEAD_6d35786de281,.binddrift/build/HEAD_6d35786de281/rust/bindings/bindings_generated.rs,16916,walk_system_ram_res,"{""_source_table"": ""binding_functions"", ""_symbol"": ""walk_system_ram_res"", ""c_symbol"": ""walk_system_ram_res"", ""is_unsafe"": 1, ""line"": 16916, ""params"": ""[{\""name\"": \""start\"", \""type\"": \""u64_\""}, {\""name\"": \""end\"", \""type\"": \""u64_\""}, {\""name\"": \""arg\"", \""type\"": \""*mut ffi::c_void\""}, {\""name\"": \""func\"", \""type\"": \""::core::option::Option< unsafe extern \\\""C\\\"" fn(arg1: *mut resource, arg2: *mut ffi::c_void\""}]"", ""return_type"": ""ffi::c_int, >, ) -> ffi::c_int"", ""rust_symbol"": ""walk_system_ram_res"", ""source_file"": "".binddrift/build/HEAD_6d35786de281/rust/bindings/bindings_generated.rs"", ""version_id"": ""HEAD_6d35786de281""}",CORRECT,independent precision review of extracted fact source context; rank/score/ranker blinded,CORRECT,independent precision review of extracted fact source context; rank/score/ranker blinded,CORRECT,adjudicated precision sample from extractor output; separate from recall gold labels,
generated-binding-0062,generated_binding_facts,generated_bindings,HEAD_6d35786de281,.binddrift/build/HEAD_6d35786de281/rust/bindings/bindings_generated.rs,16924,walk_system_ram_res_rev,"{""_source_table"": ""binding_functions"", ""_symbol"": ""walk_system_ram_res_rev"", ""c_symbol"": ""walk_system_ram_res_rev"", ""is_unsafe"": 1, ""line"": 16924, ""params"": ""[{\""name\"": \""start\"", \""type\"": \""u64_\""}, {\""name\"": \""end\"", \""type\"": \""u64_\""}, {\""name\"": \""arg\"", \""type\"": \""*mut ffi::c_void\""}, {\""name\"": \""func\"", \""type\"": \""::core::option::Option< unsafe extern \\\""C\\\"" fn(arg1: *mut resource, arg2: *mut ffi::c_void\""}]"", ""return_type"": ""ffi::c_int, >, ) -> ffi::c_int"", ""rust_symbol"": ""walk_system_ram_res_rev"", ""source_file"": "".binddrift/build/HEAD_6d35786de281/rust/bindings/bindings_generated.rs"", ""version_id"": ""HEAD_6d35786de281""}",CORRECT,independent precision review of extracted fact source context; rank/score/ranker blinded,CORRECT,independent precision review of extracted fact source context; rank/score/ranker blinded,CORRECT,adjudicated precision sample from extractor output; separate from recall gold labels,
generated-binding-0063,generated_binding_facts,generated_bindings,HEAD_6d35786de281,.binddrift/build/HEAD_6d35786de281/rust/bindings/bindings_generated.rs,16926,walk_system_ram_res_rev,"{""_source_table"": ""binding_functions"", ""_symbol"": ""walk_system_ram_res_rev"", ""c_symbol"": ""walk_system_ram_res_rev"", ""is_unsafe"": 1, ""line"": 16926, ""params"": ""[{\""name\"": \""start\"", \""type\"": \""u64_\""}, {\""name\"": \""end\"", \""type\"": \""u64_\""}, {\""name\"": \""arg\"", \""type\"": \""*mut ffi::c_void\""}, {\""name\"": \""func\"", \""type\"": \""::core::option::Option< unsafe extern \\\""C\\\"" fn(arg1: *mut resource, arg2: *mut ffi::c_void\""}]"", ""return_type"": ""ffi::c_int, >, ) -> ffi::c_int"", ""rust_symbol"": ""walk_system_ram_res_rev"", ""source_file"": "".binddrift/build/HEAD_6d35786de281/rust/bindings/bindings_generated.rs"", ""version_id"": ""HEAD_6d35786de281""}",CORRECT,independent precision review of extracted fact source context; rank/score/ranker blinded,CORRECT,independent precision review of extracted fact source context; rank/score/ranker blinded,CORRECT,adjudicated precision sample from extractor output; separate from recall gold labels,
generated-binding-0064,generated_binding_facts,generated_bindings,HEAD_6d35786de281,.binddrift/build/HEAD_6d35786de281/rust/bindings/bindings_generated.rs,16934,walk_iomem_res_desc,"{""_source_table"": ""binding_functions"", ""_symbol"": ""walk_iomem_res_desc"", ""c_symbol"": ""walk_iomem_res_desc"", ""is_unsafe"": 1, ""line"": 16934, ""params"": ""[{\""name\"": \""desc\"", \""type\"": \""ffi::c_ulong\""}, {\""name\"": \""flags\"", \""type\"": \""ffi::c_ulong\""}, {\""name\"": \""start\"", \""type\"": \""u64_\""}, {\""name\"": \""end\"", \""type\"": \""u64_\""}, {\""name\"": \""arg\"", \""type\"": \""*mut ffi::c_void\""}, {\""name\"": \""func\"", \""type\"": \""::core::option::Option< unsafe extern \\\""C\\\"" fn(arg1: *mut resource, arg2: *mut ffi::c_void\""}]"", ""return_type"": ""ffi::c_int, >, ) -> ffi::c_int"", ""rust_symbol"": ""walk_iomem_res_desc"", ""source_file"": "".binddrift/build/HEAD_6d35786de281/rust/bindings/bindings_generated.rs"", ""version_id"": ""HEAD_6d35786de281""}",CORRECT,independent precision review of extracted fact source context; rank/score/ranker blinded,CORRECT,independent precision review of extracted fact source context; rank/score/ranker blinded,CORRECT,adjudicated precision sample from extractor output; separate from recall gold labels,
generated-binding-0065,generated_binding_facts,generated_bindings,HEAD_6d35786de281,.binddrift/build/HEAD_6d35786de281/rust/bindings/bindings_generated.rs,16936,walk_iomem_res_desc,"{""_source_table"": ""binding_functions"", ""_symbol"": ""walk_iomem_res_desc"", ""c_symbol"": ""walk_iomem_res_desc"", ""is_unsafe"": 1, ""line"": 16936, ""params"": ""[{\""name\"": \""desc\"", \""type\"": \""ffi::c_ulong\""}, {\""name\"": \""flags\"", \""type\"": \""ffi::c_ulong\""}, {\""name\"": \""start\"", \""type\"": \""u64_\""}, {\""name\"": \""end\"", \""type\"": \""u64_\""}, {\""name\"": \""arg\"", \""type\"": \""*mut ffi::c_void\""}, {\""name\"": \""func\"", \""type\"": \""::core::option::Option< unsafe extern \\\""C\\\"" fn(arg1: *mut resource, arg2: *mut ffi::c_void\""}]"", ""return_type"": ""ffi::c_int, >, ) -> ffi::c_int"", ""rust_symbol"": ""walk_iomem_res_desc"", ""source_file"": "".binddrift/build/HEAD_6d35786de281/rust/bindings/bindings_generated.rs"", ""version_id"": ""HEAD_6d35786de281""}",CORRECT,independent precision review of extracted fact source context; rank/score/ranker blinded,CORRECT,independent precision review of extracted fact source context; rank/score/ranker blinded,CORRECT,adjudicated precision sample from extractor output; separate from recall gold labels,
generated-binding-0066,generated_binding_facts,generated_bindings,HEAD_6d35786de281,.binddrift/build/HEAD_6d35786de281/rust/bindings/bindings_generated.rs,16946,walk_soft_reserve_res,"{""_source_table"": ""binding_functions"", ""_symbol"": ""walk_soft_reserve_res"", ""c_symbol"": ""walk_soft_reserve_res"", ""is_unsafe"": 1, ""line"": 16946, ""params"": ""[{\""name\"": \""start\"", \""type\"": \""u64_\""}, {\""name\"": \""end\"", \""type\"": \""u64_\""}, {\""name\"": \""arg\"", \""type\"": \""*mut ffi::c_void\""}, {\""name\"": \""func\"", \""type\"": \""::core::option::Option< unsafe extern \\\""C\\\"" fn(arg1: *mut resource, arg2: *mut ffi::c_void\""}]"", ""return_type"": ""ffi::c_int, >, ) -> ffi::c_int"", ""rust_symbol"": ""walk_soft_reserve_res"", ""source_file"": "".binddrift/build/HEAD_6d35786de281/rust/bindings/bindings_generated.rs"", ""version_id"": ""HEAD_6d35786de281""}",CORRECT,independent precision review of extracted fact source context; rank/score/ranker blinded,CORRECT,independent precision review of extracted fact source context; rank/score/ranker blinded,CORRECT,adjudicated precision sample from extractor output; separate from recall gold labels,
generated-binding-0067,generated_binding_facts,generated_bindings,HEAD_6d35786de281,.binddrift/build/HEAD_6d35786de281/rust/bindings/bindings_generated.rs,16948,walk_soft_reserve_res,"{""_source_table"": ""binding_functions"", ""_symbol"": ""walk_soft_reserve_res"", ""c_symbol"": ""walk_soft_reserve_res"", ""is_unsafe"": 1, ""line"": 16948, ""params"": ""[{\""name\"": \""start\"", \""type\"": \""u64_\""}, {\""name\"": \""end\"", \""type\"": \""u64_\""}, {\""name\"": \""arg\"", \""type\"": \""*mut ffi::c_void\""}, {\""name\"": \""func\"", \""type\"": \""::core::option::Option< unsafe extern \\\""C\\\"" fn(arg1: *mut resource, arg2: *mut ffi::c_void\""}]"", ""return_type"": ""ffi::c_int, >, ) -> ffi::c_int"", ""rust_symbol"": ""walk_soft_reserve_res"", ""source_file"": "".binddrift/build/HEAD_6d35786de281/rust/bindings/bindings_generated.rs"", ""version_id"": ""HEAD_6d35786de281""}",CORRECT,independent precision review of extracted fact source context; rank/score/ranker blinded,CORRECT,independent precision review of extracted fact source context; rank/score/ranker blinded,CORRECT,adjudicated precision sample from extractor output; separate from recall gold labels,
generated-binding-0068,generated_binding_facts,generated_bindings,HEAD_6d35786de281,.binddrift/build/HEAD_6d35786de281/rust/bindings/bindings_generated.rs,16956,region_intersects_soft_reserve,"{""_source_table"": ""binding_functions"", ""_symbol"": ""region_intersects_soft_reserve"", ""c_symbol"": ""region_intersects_soft_reserve"", ""is_unsafe"": 1, ""line"": 16956, ""params"": ""[{\""name\"": \""start\"", \""type\"": \""resource_size_t\""}, {\""name\"": \""size\"", \""type\"": \""usize\""}]"", ""return_type"": ""ffi::c_int"", ""rust_symbol"": ""region_intersects_soft_reserve"", ""source_file"": "".binddrift/build/HEAD_6d35786de281/rust/bindings/bindings_generated.rs"", ""version_id"": ""HEAD_6d35786de281""}",CORRECT,independent precision review of extracted fact source context; rank/score/ranker blinded,CORRECT,independent precision review of extracted fact source context; rank/score/ranker blinded,CORRECT,adjudicated precision sample from extractor output; separate from recall gold labels,
generated-binding-0069,generated_binding_facts,generated_bindings,HEAD_6d35786de281,.binddrift/build/HEAD_6d35786de281/rust/bindings/bindings_generated.rs,16958,region_intersects_soft_reserve,"{""_source_table"": ""binding_functions"", ""_symbol"": ""region_intersects_soft_reserve"", ""c_symbol"": ""region_intersects_soft_reserve"", ""is_unsafe"": 1, ""line"": 16958, ""params"": ""[{\""name\"": \""start\"", \""type\"": \""resource_size_t\""}, {\""name\"": \""size\"", \""type\"": \""usize\""}]"", ""return_type"": ""ffi::c_int"", ""rust_symbol"": ""region_intersects_soft_reserve"", ""source_file"": "".binddrift/build/HEAD_6d35786de281/rust/bindings/bindings_generated.rs"", ""version_id"": ""HEAD_6d35786de281""}",CORRECT,independent precision review of extracted fact source context; rank/score/ranker blinded,CORRECT,independent precision review of extracted fact source context; rank/score/ranker blinded,CORRECT,adjudicated precision sample from extractor output; separate from recall gold labels,
