gold_id,extractor_name,gold_kind,source_table,version,audit_pair_id,file,line,symbol,expected_present,expected_fact,match_key,reviewer1_label,reviewer1_notes,reviewer2_label,reviewer2_notes,adjudicated_label,adjudication_notes
rust_safety_comments-0126,rust_safety_comments,safety_comment,rust_safety_comments,v6.1,latest-p001-v6.1-to-v6.2,.binddrift/worktrees/v6.1/rust/kernel/lib.rs,55,module,true,"{""file"": "".binddrift/worktrees/v6.1/rust/kernel/lib.rs"", ""gold_kind"": ""safety_comment"", ""line"": ""55"", ""source_basis"": ""independent source/evidence packet"", ""source_fields"": {""line"": 55, ""nearby_binding_symbol"": ""module"", ""rust_file"": "".binddrift/worktrees/v6.1/rust/kernel/lib.rs"", ""text"": ""// SAFETY: `THIS_MODULE` may be used from all threads within a module.""}, ""source_table"": ""rust_safety_comments"", ""symbol"": ""module"", ""version"": ""v6.1""}",298af0fbc28289991c6f366539c7e176c783bd81eab571810434f37482fff077,SHOULD_EXTRACT,reviewed source/evidence packet independent of extractor output; rank/score/ranker blinded,SHOULD_EXTRACT,independent source/evidence packet review; rank/score/ranker blinded,SHOULD_EXTRACT,adjudicated independent source/evidence gold fact for recall audit
rust_safety_comments-0127,rust_safety_comments,safety_comment,rust_safety_comments,v6.10,latest-p009-v6.9-to-v6.10,.binddrift/worktrees/v6.10/rust/kernel/alloc/vec_ext.rs,153,,true,"{""file"": "".binddrift/worktrees/v6.10/rust/kernel/alloc/vec_ext.rs"", ""gold_kind"": ""safety_comment"", ""line"": ""153"", ""source_basis"": ""independent source/evidence packet"", ""source_fields"": {""line"": 153, ""rust_file"": "".binddrift/worktrees/v6.10/rust/kernel/alloc/vec_ext.rs"", ""text"": ""// SAFETY: We are just rebuilding the existing `Vec` with no changes.""}, ""source_table"": ""rust_safety_comments"", ""symbol"": """", ""version"": ""v6.10""}",3aa1c3b5f9cb7094913baf540e415e3c94f44e35646ca52ab59d1a3d49a25b48,SHOULD_EXTRACT,reviewed source/evidence packet independent of extractor output; rank/score/ranker blinded,SHOULD_EXTRACT,independent source/evidence packet review; rank/score/ranker blinded,SHOULD_EXTRACT,adjudicated independent source/evidence gold fact for recall audit
rust_safety_comments-0128,rust_safety_comments,safety_comment,rust_safety_comments,v6.11,latest-p010-v6.10-to-v6.11,.binddrift/worktrees/v6.11/rust/kernel/block/mq/gen_disk.rs,151,set_capacity,true,"{""file"": "".binddrift/worktrees/v6.11/rust/kernel/block/mq/gen_disk.rs"", ""gold_kind"": ""safety_comment"", ""line"": ""151"", ""source_basis"": ""independent source/evidence packet"", ""source_fields"": {""line"": 151, ""nearby_api"": ""GenDiskBuilder::capacity_sectors"", ""nearby_binding_symbol"": ""set_capacity"", ""rust_file"": "".binddrift/worktrees/v6.11/rust/kernel/block/mq/gen_disk.rs"", ""text"": ""// SAFETY: `gendisk` points to a valid and initialized instance of""}, ""source_table"": ""rust_safety_comments"", ""symbol"": ""set_capacity"", ""version"": ""v6.11""}",92f40c012f13717b82186eeeca2726c6f042622ed11e7e8805eb5bef3d1cf005,SHOULD_EXTRACT,reviewed source/evidence packet independent of extractor output; rank/score/ranker blinded,SHOULD_EXTRACT,independent source/evidence packet review; rank/score/ranker blinded,SHOULD_EXTRACT,adjudicated independent source/evidence gold fact for recall audit
rust_safety_comments-0129,rust_safety_comments,safety_comment,rust_safety_comments,v6.12,latest-p011-v6.11-to-v6.12,.binddrift/worktrees/v6.12/rust/kernel/alloc/allocator.rs,63,,true,"{""file"": "".binddrift/worktrees/v6.12/rust/kernel/alloc/allocator.rs"", ""gold_kind"": ""safety_comment"", ""line"": ""63"", ""source_basis"": ""independent source/evidence packet"", ""source_fields"": {""line"": 63, ""nearby_api"": ""krealloc_aligned"", ""rust_file"": "".binddrift/worktrees/v6.12/rust/kernel/alloc/allocator.rs"", ""text"": ""// SAFETY: `ptr::null_mut()` is null and `layout` has a non-zero size by the function safety""}, ""source_table"": ""rust_safety_comments"", ""symbol"": """", ""version"": ""v6.12""}",59c1b0a1e67a0cc365d47fa5780bff66baeffe46902fd54c984733c80181fa27,SHOULD_EXTRACT,reviewed source/evidence packet independent of extractor output; rank/score/ranker blinded,SHOULD_EXTRACT,independent source/evidence packet review; rank/score/ranker blinded,SHOULD_EXTRACT,adjudicated independent source/evidence gold fact for recall audit
rust_safety_comments-0130,rust_safety_comments,safety_comment,rust_safety_comments,v6.13,latest-p012-v6.12-to-v6.13,.binddrift/worktrees/v6.13/rust/kernel/alloc/allocator.rs,160,PAGE_SIZE,true,"{""file"": "".binddrift/worktrees/v6.13/rust/kernel/alloc/allocator.rs"", ""gold_kind"": ""safety_comment"", ""line"": ""160"", ""source_basis"": ""independent source/evidence packet"", ""source_fields"": {""line"": 160, ""nearby_binding_symbol"": ""PAGE_SIZE"", ""rust_file"": "".binddrift/worktrees/v6.13/rust/kernel/alloc/allocator.rs"", ""text"": ""// SAFETY: If not `None`, `ptr` is guaranteed to point to valid memory, which was previously""}, ""source_table"": ""rust_safety_comments"", ""symbol"": ""PAGE_SIZE"", ""version"": ""v6.13""}",2d9ed0712bb5cd626ad0a70623bc4e770bcc57e814845ecd95777b8f7afe5d5a,SHOULD_EXTRACT,reviewed source/evidence packet independent of extractor output; rank/score/ranker blinded,SHOULD_EXTRACT,independent source/evidence packet review; rank/score/ranker blinded,SHOULD_EXTRACT,adjudicated independent source/evidence gold fact for recall audit
rust_safety_comments-0131,rust_safety_comments,safety_comment,rust_safety_comments,v6.14,latest-p013-v6.13-to-v6.14,.binddrift/worktrees/v6.14/rust/kernel/alloc/allocator_test.rs,89,,true,"{""file"": "".binddrift/worktrees/v6.14/rust/kernel/alloc/allocator_test.rs"", ""gold_kind"": ""safety_comment"", ""line"": ""89"", ""source_basis"": ""independent source/evidence packet"", ""source_fields"": {""line"": 89, ""rust_file"": "".binddrift/worktrees/v6.14/rust/kernel/alloc/allocator_test.rs"", ""text"": ""// SAFETY: The preceding calls to `libc_aligned_alloc` and `NonNull::new`""}, ""source_table"": ""rust_safety_comments"", ""symbol"": """", ""version"": ""v6.14""}",8cf19b1e57add05ff5d9887f5bf733ee92b87dc20384c01f4a19bd4b60ef82f1,SHOULD_EXTRACT,reviewed source/evidence packet independent of extractor output; rank/score/ranker blinded,SHOULD_EXTRACT,independent source/evidence packet review; rank/score/ranker blinded,SHOULD_EXTRACT,adjudicated independent source/evidence gold fact for recall audit
rust_safety_comments-0132,rust_safety_comments,safety_comment,rust_safety_comments,v6.15,latest-p014-v6.14-to-v6.15,.binddrift/worktrees/v6.15/rust/kernel/alloc/allocator_test.rs,95,,true,"{""file"": "".binddrift/worktrees/v6.15/rust/kernel/alloc/allocator_test.rs"", ""gold_kind"": ""safety_comment"", ""line"": ""95"", ""source_basis"": ""independent source/evidence packet"", ""source_fields"": {""line"": 95, ""rust_file"": "".binddrift/worktrees/v6.15/rust/kernel/alloc/allocator_test.rs"", ""text"": ""// SAFETY:""}, ""source_table"": ""rust_safety_comments"", ""symbol"": """", ""version"": ""v6.15""}",d24ee623c0c0d28f8e450d7732178083c7111dd673b967d2901eb71ebdfb8d40,SHOULD_EXTRACT,reviewed source/evidence packet independent of extractor output; rank/score/ranker blinded,SHOULD_EXTRACT,independent source/evidence packet review; rank/score/ranker blinded,SHOULD_EXTRACT,adjudicated independent source/evidence gold fact for recall audit
rust_safety_comments-0133,rust_safety_comments,safety_comment,rust_safety_comments,v6.16,latest-p015-v6.15-to-v6.16,.binddrift/worktrees/v6.16/rust/kernel/alloc/kbox.rs,153,,true,"{""file"": "".binddrift/worktrees/v6.16/rust/kernel/alloc/kbox.rs"", ""gold_kind"": ""safety_comment"", ""line"": ""153"", ""source_basis"": ""independent source/evidence packet"", ""source_fields"": {""line"": 153, ""rust_file"": "".binddrift/worktrees/v6.16/rust/kernel/alloc/kbox.rs"", ""text"": ""// SAFETY: `Box` is `Sync` if `T` is `Sync` because the `Box` owns a `T`.""}, ""source_table"": ""rust_safety_comments"", ""symbol"": """", ""version"": ""v6.16""}",734066486ac6798fb65f04cf7dd255aa2924e5d9d0652dcd0fb692eb68464a91,SHOULD_EXTRACT,reviewed source/evidence packet independent of extractor output; rank/score/ranker blinded,SHOULD_EXTRACT,independent source/evidence packet review; rank/score/ranker blinded,SHOULD_EXTRACT,adjudicated independent source/evidence gold fact for recall audit
rust_safety_comments-0134,rust_safety_comments,safety_comment,rust_safety_comments,v6.17,latest-p016-v6.16-to-v6.17,.binddrift/worktrees/v6.17/rust/kernel/alloc/allocator.rs,63,kvrealloc,true,"{""file"": "".binddrift/worktrees/v6.17/rust/kernel/alloc/allocator.rs"", ""gold_kind"": ""safety_comment"", ""line"": ""63"", ""source_basis"": ""independent source/evidence packet"", ""source_fields"": {""line"": 63, ""nearby_binding_symbol"": ""kvrealloc"", ""rust_file"": "".binddrift/worktrees/v6.17/rust/kernel/alloc/allocator.rs"", ""text"": ""/// # Safety""}, ""source_table"": ""rust_safety_comments"", ""symbol"": ""kvrealloc"", ""version"": ""v6.17""}",05931e3f47189cffdd540d93f09926e1453cbfe951bff1c2b59ab80632bc49a5,SHOULD_EXTRACT,reviewed source/evidence packet independent of extractor output; rank/score/ranker blinded,SHOULD_EXTRACT,independent source/evidence packet review; rank/score/ranker blinded,SHOULD_EXTRACT,adjudicated independent source/evidence gold fact for recall audit
rust_safety_comments-0135,rust_safety_comments,safety_comment,rust_safety_comments,v6.18,latest-p017-v6.17-to-v6.18,.binddrift/worktrees/v6.18/rust/kernel/alloc/allocator/iter.rs,48,,true,"{""file"": "".binddrift/worktrees/v6.18/rust/kernel/alloc/allocator/iter.rs"", ""gold_kind"": ""safety_comment"", ""line"": ""48"", ""source_basis"": ""independent source/evidence packet"", ""source_fields"": {""line"": 48, ""rust_file"": "".binddrift/worktrees/v6.18/rust/kernel/alloc/allocator/iter.rs"", ""text"": ""// SAFETY: `offset` is in the interval `[0, (self.page_count() - 1) * page::PAGE_SIZE]`,""}, ""source_table"": ""rust_safety_comments"", ""symbol"": """", ""version"": ""v6.18""}",dc7bb8561c3748a66f49caab7836d203a125e71dbe9d60ba0166505f07f1a5a0,SHOULD_EXTRACT,reviewed source/evidence packet independent of extractor output; rank/score/ranker blinded,SHOULD_EXTRACT,independent source/evidence packet review; rank/score/ranker blinded,SHOULD_EXTRACT,adjudicated independent source/evidence gold fact for recall audit
rust_safety_comments-0136,rust_safety_comments,safety_comment,rust_safety_comments,v6.19,latest-p018-v6.18-to-v6.19,.binddrift/worktrees/v6.19/rust/kernel/alloc/allocator.rs,173,,true,"{""file"": "".binddrift/worktrees/v6.19/rust/kernel/alloc/allocator.rs"", ""gold_kind"": ""safety_comment"", ""line"": ""173"", ""source_basis"": ""independent source/evidence packet"", ""source_fields"": {""line"": 173, ""nearby_api"": ""Kmalloc::aligned_layout"", ""rust_file"": "".binddrift/worktrees/v6.19/rust/kernel/alloc/allocator.rs"", ""text"": ""///     // SAFETY: By the type invariant of `Box` the inner pointer of `vbox` is non-null.""}, ""source_table"": ""rust_safety_comments"", ""symbol"": """", ""version"": ""v6.19""}",024572ae70719cd76390f91bc78f5b696aeac74fc6c935f32538c2bda952af86,SHOULD_EXTRACT,reviewed source/evidence packet independent of extractor output; rank/score/ranker blinded,SHOULD_EXTRACT,independent source/evidence packet review; rank/score/ranker blinded,SHOULD_EXTRACT,adjudicated independent source/evidence gold fact for recall audit
rust_safety_comments-0137,rust_safety_comments,safety_comment,rust_safety_comments,v6.5,latest-p004-v6.4-to-v6.5,.binddrift/worktrees/v6.5/rust/kernel/error.rs,119,,true,"{""file"": "".binddrift/worktrees/v6.5/rust/kernel/error.rs"", ""gold_kind"": ""safety_comment"", ""line"": ""119"", ""source_basis"": ""independent source/evidence packet"", ""source_fields"": {""line"": 119, ""nearby_api"": ""Error::from_errno"", ""rust_file"": "".binddrift/worktrees/v6.5/rust/kernel/error.rs"", ""text"": ""/// # Safety""}, ""source_table"": ""rust_safety_comments"", ""symbol"": """", ""version"": ""v6.5""}",d72d2d9f9c017ddcd4da317019ff14203b5988d1de6df1418e9c2b0781b40a95,SHOULD_EXTRACT,reviewed source/evidence packet independent of extractor output; rank/score/ranker blinded,SHOULD_EXTRACT,independent source/evidence packet review; rank/score/ranker blinded,SHOULD_EXTRACT,adjudicated independent source/evidence gold fact for recall audit
rust_safety_comments-0138,rust_safety_comments,safety_comment,rust_safety_comments,v6.6,latest-p005-v6.5-to-v6.6,.binddrift/worktrees/v6.6/rust/kernel/allocator.rs,44,GFP_KERNEL,true,"{""file"": "".binddrift/worktrees/v6.6/rust/kernel/allocator.rs"", ""gold_kind"": ""safety_comment"", ""line"": ""44"", ""source_basis"": ""independent source/evidence packet"", ""source_fields"": {""line"": 44, ""nearby_binding_symbol"": ""GFP_KERNEL"", ""rust_file"": "".binddrift/worktrees/v6.6/rust/kernel/allocator.rs"", ""text"": ""// SAFETY: `ptr::null_mut()` is null and `layout` has a non-zero size by the function safety""}, ""source_table"": ""rust_safety_comments"", ""symbol"": ""GFP_KERNEL"", ""version"": ""v6.6""}",6759ca0c1acc07204c848cf66b86febfe5610709bbbe025b3712b193ead238c5,SHOULD_EXTRACT,reviewed source/evidence packet independent of extractor output; rank/score/ranker blinded,SHOULD_EXTRACT,independent source/evidence packet review; rank/score/ranker blinded,SHOULD_EXTRACT,adjudicated independent source/evidence gold fact for recall audit
rust_safety_comments-0139,rust_safety_comments,safety_comment,rust_safety_comments,v6.7,latest-p006-v6.6-to-v6.7,.binddrift/worktrees/v6.7/rust/kernel/allocator.rs,14,gfp_t,true,"{""file"": "".binddrift/worktrees/v6.7/rust/kernel/allocator.rs"", ""gold_kind"": ""safety_comment"", ""line"": ""14"", ""source_basis"": ""independent source/evidence packet"", ""source_fields"": {""line"": 14, ""nearby_binding_symbol"": ""gfp_t"", ""rust_file"": "".binddrift/worktrees/v6.7/rust/kernel/allocator.rs"", ""text"": ""/// # Safety""}, ""source_table"": ""rust_safety_comments"", ""symbol"": ""gfp_t"", ""version"": ""v6.7""}",f56a35182366b0b1c67aa33dcd1829f9d6672ae5a0fd8c6302c6281dbdfb2b47,SHOULD_EXTRACT,reviewed source/evidence packet independent of extractor output; rank/score/ranker blinded,SHOULD_EXTRACT,independent source/evidence packet review; rank/score/ranker blinded,SHOULD_EXTRACT,adjudicated independent source/evidence gold fact for recall audit
rust_safety_comments-0140,rust_safety_comments,safety_comment,rust_safety_comments,v6.8,latest-p007-v6.7-to-v6.8,.binddrift/worktrees/v6.8/rust/kernel/error.rs,119,,true,"{""file"": "".binddrift/worktrees/v6.8/rust/kernel/error.rs"", ""gold_kind"": ""safety_comment"", ""line"": ""119"", ""source_basis"": ""independent source/evidence packet"", ""source_fields"": {""line"": 119, ""nearby_api"": ""Error::from_errno"", ""rust_file"": "".binddrift/worktrees/v6.8/rust/kernel/error.rs"", ""text"": ""/// # Safety""}, ""source_table"": ""rust_safety_comments"", ""symbol"": """", ""version"": ""v6.8""}",a5370dbdbebc067d2686cadf6c8b2b49ee952171352f53c5831e563b7a896e44,SHOULD_EXTRACT,reviewed source/evidence packet independent of extractor output; rank/score/ranker blinded,SHOULD_EXTRACT,independent source/evidence packet review; rank/score/ranker blinded,SHOULD_EXTRACT,adjudicated independent source/evidence gold fact for recall audit
rust_safety_comments-0141,rust_safety_comments,safety_comment,rust_safety_comments,v6.9,latest-p008-v6.8-to-v6.9,.binddrift/worktrees/v6.9/rust/kernel/error.rs,267,,true,"{""file"": "".binddrift/worktrees/v6.9/rust/kernel/error.rs"", ""gold_kind"": ""safety_comment"", ""line"": ""267"", ""source_basis"": ""independent source/evidence packet"", ""source_fields"": {""line"": 267, ""nearby_api"": ""to_result"", ""rust_file"": "".binddrift/worktrees/v6.9/rust/kernel/error.rs"", ""text"": ""///     // SAFETY: `pdev` points to a valid platform device. There are no safety requirements""}, ""source_table"": ""rust_safety_comments"", ""symbol"": """", ""version"": ""v6.9""}",bef4bcdd1e92ffff30d05402695a9e4b214d43c9a8a38b9d390be879b2efb205,SHOULD_EXTRACT,reviewed source/evidence packet independent of extractor output; rank/score/ranker blinded,SHOULD_EXTRACT,independent source/evidence packet review; rank/score/ranker blinded,SHOULD_EXTRACT,adjudicated independent source/evidence gold fact for recall audit
rust_safety_comments-0142,rust_safety_comments,safety_comment,rust_safety_comments,v7.0,latest-p019-v6.19-to-v7.0,.binddrift/worktrees/v7.0/rust/kernel/alloc/allocator.rs,199,,true,"{""file"": "".binddrift/worktrees/v7.0/rust/kernel/alloc/allocator.rs"", ""gold_kind"": ""safety_comment"", ""line"": ""199"", ""source_basis"": ""independent source/evidence packet"", ""source_fields"": {""line"": 199, ""nearby_api"": ""Kmalloc::aligned_layout"", ""rust_file"": "".binddrift/worktrees/v7.0/rust/kernel/alloc/allocator.rs"", ""text"": ""// SAFETY:""}, ""source_table"": ""rust_safety_comments"", ""symbol"": """", ""version"": ""v7.0""}",6efc9762822e09bc7347d7bd457afcf8fcf7d044a90485c60ed6b457f2840cdc,SHOULD_EXTRACT,reviewed source/evidence packet independent of extractor output; rank/score/ranker blinded,SHOULD_EXTRACT,independent source/evidence packet review; rank/score/ranker blinded,SHOULD_EXTRACT,adjudicated independent source/evidence gold fact for recall audit
rust_safety_comments-0143,rust_safety_comments,safety_comment,rust_safety_comments,HEAD_9207d47f966b,latest-p020-v7.0-to-HEAD_9207d47f966b,.binddrift/worktrees/HEAD_9207d47f966b/rust/kernel/alloc/allocator.rs,208,,true,"{""file"": "".binddrift/worktrees/HEAD_9207d47f966b/rust/kernel/alloc/allocator.rs"", ""gold_kind"": ""safety_comment"", ""line"": ""208"", ""source_basis"": ""independent source/evidence packet"", ""source_fields"": {""line"": 208, ""nearby_api"": ""Kmalloc::aligned_layout"", ""rust_file"": "".binddrift/worktrees/HEAD_9207d47f966b/rust/kernel/alloc/allocator.rs"", ""text"": ""// SAFETY: `realloc` delegates to `ReallocFunc::call`, which guarantees that""}, ""source_table"": ""rust_safety_comments"", ""symbol"": """", ""version"": ""HEAD_9207d47f966b""}",a5ec84463fdfbce0efb8173b76057d451fd899b2bd9e3f38c4646f65a9ddda68,SHOULD_EXTRACT,reviewed source/evidence packet independent of extractor output; rank/score/ranker blinded,SHOULD_EXTRACT,independent source/evidence packet review; rank/score/ranker blinded,SHOULD_EXTRACT,adjudicated independent source/evidence gold fact for recall audit
